2581,"2021-08-03 04:02:43","[('bearing',174.64999389648438),('ignition',1),('externalvoltage',14440),('lat',32.36091232299805),('hdop',7),('totalidlingtime',6063),('overspeedingtotaldistance',505216),('alt',1734.0999755859375),('satellites',16),('signalstrength',9),('totalodometer',771155),('engineontime',54467),('lng',51.47675704956055),('alarm',1),('movement',1),('speed',21),('batterypercentage',100)]"
2581,"2021-08-03 04:02:47","[('totalodometer',771180),('engineontime',54471),('overspeedingtotaldistance',505216),('externalvoltage',14462),('batterypercentage',100),('bearing',125.13999938964844),('hdop',7),('satellites',17),('signalstrength',15),('speed',25),('ignition',1),('lng',51.476924896240234),('alarm',1),('lat',32.360740661621094),('totalidlingtime',6063),('alt',1738.800048828125),('movement',1)]"
2581,"2021-08-03 04:03:01","[('lat',32.36029052734375),('alarm',1),('ignition',1),('hdop',7),('engineontime',54485),('overspeedingtotaldistance',505216),('alt',1743.699951171875),('signalstrength',15),('totalodometer',771283),('movement',1),('externalvoltage',14407),('batterypercentage',100),('lng',51.47786331176758),('bearing',163.1699981689453),('satellites',15),('speed',15),('totalidlingtime',6063)]"
2581,"2021-08-03 04:03:30","[('lat',32.35869216918945),('totalodometer',771482),('bearing',191.64999389648438),('signalstrength',18),('movement',1),('engineontime',54514),('externalvoltage',14407),('lng',51.47695541381836),('alt',1728.0999755859375),('alarm',1),('satellites',18),('ignition',1),('hdop',6),('speed',11),('totalidlingtime',6063),('overspeedingtotaldistance',505216),('batterypercentage',100)]"
2581,"2021-08-03 04:03:35","[('bearing',122.62999725341797),('hdop',6),('engineontime',54519),('speed',22),('totalidlingtime',6063),('ignition',1),('alt',1727.5),('alarm',1),('totalodometer',771506),('movement',1),('overspeedingtotaldistance',505216),('lat',32.3585205078125),('signalstrength',19),('externalvoltage',14462),('batterypercentage',100),('lng',51.477088928222656),('satellites',18)]"
2581,"2021-08-03 04:03:54","[('lng',51.47863006591797),('bearing',124.36000061035156),('totalodometer',771670),('hdop',6),('signalstrength',11),('totalidlingtime',6063),('ignition',1),('externalvoltage',14473),('satellites',18),('speed',34),('batterypercentage',100),('lat',32.35783004760742),('alt',1728.800048828125),('alarm',1),('movement',1),('engineontime',54538),('overspeedingtotaldistance',505216)]"
2581,"2021-08-03 04:04:20","[('alt',1725.4000244140625),('speed',50),('overspeedingtotaldistance',505216),('lat',32.35612106323242),('totalodometer',771975),('movement',1),('totalidlingtime',6063),('externalvoltage',14451),('lng',51.481163024902344),('hdop',7),('engineontime',54564),('ignition',1),('alarm',1),('bearing',128.10000610351562),('satellites',15),('signalstrength',11),('batterypercentage',100)]"
2581,"2021-08-03 04:04:27","[('alarm',1),('signalstrength',10),('engineontime',54571),('externalvoltage',14462),('alt',1724.0999755859375),('movement',1),('batterypercentage',100),('ignition',1),('bearing',114.73999786376953),('hdop',7),('totalodometer',772077),('speed',51),('overspeedingtotaldistance',505216),('lat',32.35564041137695),('lng',51.48208236694336),('satellites',15),('totalidlingtime',6063)]"
2581,"2021-08-03 04:04:43","[('ignition',1),('lat',32.35503387451172),('hdop',7),('signalstrength',15),('engineontime',54587),('totalidlingtime',6063),('movement',1),('lng',51.48413848876953),('alt',1723.5999755859375),('alarm',1),('bearing',127.1500015258789),('totalodometer',772283),('speed',37),('externalvoltage',14440),('batterypercentage',100),('satellites',16),('overspeedingtotaldistance',505216)]"
2581,"2021-08-03 04:04:49","[('totalodometer',772351),('speed',43),('externalvoltage',14451),('batterypercentage',100),('lat',32.354488372802734),('bearing',154.52000427246094),('signalstrength',15),('engineontime',54593),('hdop',7),('satellites',17),('movement',1),('lng',51.48447799682617),('totalidlingtime',6063),('ignition',1),('alt',1724.5),('alarm',1),('overspeedingtotaldistance',505216)]"
